id,content,label_e,label_n
44369.8,"Dear Dalike and Jack
  GREAT POST,   I can relate for sure.  My grandchildren were here this weekend for an overnight.   Both the girls drink a lot of water,  and always have a cup to go.  We were getting in the car and the little one forgot her cup on the kitchen table.  I asked my husband to JUST GO IN and get the pink cup off the table.  He goes in and does not come back out for 10min.   I finally approach the door to see what happened.   He came out with the cup, but the ice water with ice cubes was gone,  he emptied the cup and filled it with warm tap water.  WhAT!!!!
That story was just to show you all that everything we do for our loved one takes twice the time.   So I'm at the stage ""start of stage six"" where everything must be done by me, unless I have one of my Sons here.   
I started going to acupuncture to see if it will help me relax.  I go every two weeks.  Once a month I go and have my feet manicured.   I take a 20 min walk with my dogs each day,  and every six months I might get an overnight at one of my sister houses,  if the stars are alien.   I want to start a ""thi Chi"" class.  That helps you meditate,  and helps with balance.  It is a slow movement,  but helps with blood pressure.    I take blood pressure medicine,  but I noticed I forget to take my own medicine,  due to always checking on him.   SELFISH!   I think NOT!   I will get the book,  thanks to who mentioned it.
To all of ""do not be hard on yourself""  you are your own best friend right now. 
Be well my friends
Bridget",1,1
39563.5,"Hi, my husband was on Zyprexa because of his horrible paranoid hallucinations and delusions.  When his MD informed me that the plan was to slowly eliminate the Zyprexa all together, I practically had an anxiety attack.  I knew all too well how bad it could potentially become, and quickly.  However, the odd thing was that when the Zyprexa was eliminated, the paranoia didn't return, at all.  He had some hallucinations about nice people coming to visit him or children playing and floating on the ceiling.  However, no paranoia.  I hope that it goes just as well for you and your husband.
Take care, Debra.",1,1
21944.2,"I'm glad to know I'm not the only one that forgets. I'm 40 years old and I forget everything I must write things down otherwise I will never remember.
  I leave my cell phone in odd places. I sometimes wash the same load of clothes several times because I forget they're in the washing machine and must wash them over. Sometimes I have trouble remembering when the last time was that I took a shower. I've forgotten to eat several times. I forget to take my medications sometimes. Once in a while I will walk into a room or go downstairs and forget why I'm there. I hardly ever know what day it is.
  I constantly have the feeling that I'm forgetting something because usually I am. It drives me crazy.",1,1
45544.4,"By the time we reach into the latter half of stage six. I think rare would be the full time caregiver that did not have some physical illness or depression that wasn't caused or worsened by the stress.
  Since my dh's diagnosis 7 years ago, I have developed fibromyalgia (which the Dr. says is caused by stress), and more recently I have been diagnosed with rheumatoid arthritis. The rheumatologist said that many people report onset or worsening of it, after some stressful life events. He said the jury is out as to whether it could cause or just worsen the effects, which ever, stress is not good for it.
  I take care of my dh and my disabled mom, and I think the responsibility of their care keeps me going, but I do have the same worry as you.
  Please take care of yourself, and try to have some one to back you up if the need for your own personal care arises. Are you able to have at least one day a week off. I resisted it until after serious declines in both my hubby's and mom's conditions. I should have done it long before I did. With one possible heart attack, you need to have some time to take care of you.
  Bless you both and stay strong,
Milly",1,1
36045.13,"So the Dr's notes say Parkisonism and chart says Parkinson's. I would chat with the Dr when you have a moment.
Yes, my husband experienced weakness but he did get a bunch of strength back after he was let out of rehab...lol
 ",0,1
22938.14,"Not making a decision is actually making a decision to do nothing.  If you are afraid to make the wrong decision, I can relate - but that fear could kill your mother or someone else.  That is not an overstatement.  Love leads us to act always in the best interest of others, we put aside our fears and do what it takes to love in the best and most necessary way. 
Is it in the best interest of your mother to keep her at home in an unsafe environment? 
 ",1,1
44434.14,"Dearest Lorita:   I am so sorry for what is happening and for the heartache it is bringing.   You are one of those wonderful people that are truly the salt of the earth and you have been doing so much for so long - you never fail to amaze me.
  You will find your equilibrium as that is your nature, but there are times that grief and wavering hope visit us and take their due; such happenings appear to be part of this unwanted journey and perhaps this is one of those times.   There is naught to be done but to experience it and then to put one foot in front of the other and it will be worked through.
  I would love it if you could gain some bit of respite, but considering Ray and the four footed friends, this looks a bit difficult.  Lorita; if something happened and you absolutely could not attend to Ray, the animals and farm for a week or so, what arrangements could you safely make?
  If you have a ""Plan B"" for anything such as that, is there any way you could get a bit of that backup soon and try to get a bit of respite for yourself?  Well; I am willing to bet not so easily done and you may well worry yourself to a frazzle if you took some ""personal"" time, but - just asking.
  I so wish there were something I could concretely do to be of help.  You know, I am mostly concerned with you but I hope it is okay  to address the physical part of what is presently occurring with Ray.
  First, have you read much on Intermittent Claudication?  This is what Ray has in his lower extremities.  With an abrupt change in his condition, I do wonder if he needs to be seen sooner rather than later.  Abrupt changes are a concern and often are harbingers that something is needing to be addressed by a physician.
  I agree that a five hour drive to the VA is not acceptable at this point for either of you, but there are hospitals with emergency rooms that may be much closer where he could be seen.  Does he have Medicare as well as a supplemental insurance?  This would cover the ER and any workup.
  My concern would be that he may have a worsening of the lower extremity issue; perhaps vasospasms, or of great concern - a clot in his leg.  Does the affected extremity side feel cold and pale or bluish or does it seem overly warm to hot and reddish?  If so, he needs to be seen asap at the closest ER rather than that lengthy drive. 
  Also, absolutely any infection in the body, whether it is involves his leg, or if he has a UTI will indeed cause the changes in his cognition and usual function.  This should be checked out also.  Despite all the other issues, the question of the possibility of a small stroke is raised.
  Of course, there are the other concerns, electrolyte disturbance or other condition causing his symptoms which bloodwork screening could determine.   
  As for treatment for his vascular problem, there are more or less minor measures like insertion of stents or using a catheter and widening the blocked areas.  If he is beyond that point of help, then the other option would be a surgery and grafting of vessels - the grafting would be a major undertaking for the condition he is now in and may well not be medically appropriate for him, but his doctor will be the one to let you know how things stand so a decision can be reached.
  In any case, is there a nearby ER you could bring him to so he could be screened by an MD?  If so and especially if he has insurance to cover it, this may well be your better option.
  Well dear one, it is 10:30 pm here and it is time for me to tuck it in.  You are in my thoughts and in my prayers and I am holding only warmest wishes for you.
  Keep us in the loop, you are dear to us and we truly do care.
  Johanna C.",1,1
6040.16,"I don't know if this is the same or not, but as an example..I went to bed at 2AM. My husband woke at 5AM (he's noisy all the time so I know what he does and doesn't do the majority of the time). I woke at 9AM and went straight to the kitchen for coffee, and there was a huge mess on the counter that wasn't there when I went to bed @2am. I asked him what happened and he said ""well, how am I supposed to know, it wasn't there yesterday.""
There have been other instances that have made me wonder.",0,1
1099.6,"DFeraci wrote:
He is in no way ready to go into a memory care facility, I really don't know what do do. I am afraid I will have to take FMLA from my job & move him in with my husband & I because my mom is pretty much just ""done"".
1.  People are ready for memory care when they become a danger to themselves or others.  100 degree heat for 4 hours is DANGEROUS and indicates that he doesn't have good judgement.
2.  Get him off the road.  He should not be driving. 
3.  Don't move him in with you.  It will jeopardize your marriage and your job.
4.  If others are taking advantage of him, this is another indication that he has bad judgement and needs to be protected. 
5.  If Mom can't protect him, he needs to be in memory care.",0,1
3800.2,"Sorry your mother continues to decline. Yes, she may forget what bathroom urges are and could become incontinent.
 My mother used to say that if she ever became like the cats and dogs we had-so old they peed and pooped everywhere because they lost control-that she wouldn't want to live like that-but here she is. It is an indignity, but is a part of disease so it's something I accept-just as I would accept it is someone had another disease and had a disability. Mother isn't bothered by it that I can tell.",0,1
18679.6,"Your sister is actually saying she wants to try to help.  With her offering to become intimately involved and be the support system, I think that's admirable.  Unfortunately  she is under the false assumption that your dad can get better.  She also doesn't seem to be at all aware of the harm that could be caused.  Routine and peaceful surroundings are critical.  With the judgement she has displayed, could she even serve as the main caregiver?  You have made your feelings known.  If she continues to object, perhaps you could say you would be happy to discuss with a professional present.  Who knows if she'll listen and try to understand the issues.  There may be a small chance though that she'll listen more if they don't come from a sibling.  She also will likely be more respectful with a stranger there and hopefully will cause less emotional turmoil for you.  Unfortunately, family tension has come up quite a bit for me.",0,1
38478.23,"How refreshing to hear and to think of laughter, Marypat. Thank you!  Those otherwise tense moments, broken by a good laugh, gain entry into the realm of the unforgettable--Otherwise known as the Land of Good Memories.
I believe our caregiver brains have a store of such memories that we will be able to draw from in a future time of grieving. ",1,1
5077.2,{{{{{{{{{{{{{{{{{Gina}}}}}}}}}}}}}}},1,0
35624.3,"Don't believe I'll ever be ready for companionship with anyone else after this jouney. Just want to be with my family and friends and enjoy a normal existance if possible. And sleep, sleep, sleep....
Vivi",0,1
9578.5,"GOD BLESS YOU
 You are a child of the universe, no less than the trees and the stars; you have a right to be here. And whether or not it is clear to you, no doubt the universe is unfolding as it should.
Therefore be at peace with God, whatever you conceive Him to be, and whatever your labors and aspirations, in the noisy confusion of life keep peace with your soul. With all its sham, drudgery, and broken dreams, it is still a beautiful world.
Be cheerful. Strive to be happy.
Max Ehrmann 1927
 ",1,1
40524.4,"Teresa, for now my advice for you is to try and rest and not worry. I completely understand about house.

Elaine, your advice sounds great but have you ever tried to get a realtor to list your house if one spouse says they aren't moving. It won't happen. They don't want to get involved and if DH refuses to leave home what are you going to do. I've tried. Didn't work.",1,1
31256.5,"Enniecat, I find it very hard to believe that you are responsible for the hearing aid. And after all, their failure to protect your dad could have caused a very serious health problem for him.  If the facility tries to push you into paying for it, I'd contact the ombudsman to discuss the issue with him.  (Actually, I'd probably pleasantly tell the facility management that I was considering doing that.  Not being confrontational, just conversational -- protecting your dad's rights etc.  That might change their attitude in a big, fat hurry.  If it didn't change their attitude, then I'd contact the ombudsman.)",0,1
7261.6,"Can it ever be too early to have plan B and even C in place! Good for you.
Please know that no one wants to place their loved one but for many, many reasons it becomes the best choice.
I would look for training. What specific curriculum  and how much initial and ongoing training. You want to know the staff patient ratio as well as staff turnover. Read the fineprint in the contract and then reread it. What looks good may not have good care and eve if you are convinced all is well you will never stop worrying. That said, some of our LO do really well...perhaps better than they were doing at home.
I would visit potential places at odd times. I would talk to anyone/everyone I saw in the parking lot.  Let everyone know you are looking and ask for referrals. 
Have you considered bringing  help into your home? ",1,1
8752.3,"A little over a year ago, my mom and step dad had their 40th. It was so important to him....mom didn't really understand. My husband and I decorated, cooked a nice meal, and celebrated with the sharing stories (my husband and I were married a year after them). My parents enjoyed their celebration, each as well as they could. My mom did comprehend some of the stories and smiled and laughed.
My mom lives with us full time. My step dad comes twice a week to visit mom and calls twice a day. It used to be that each time, he would say, ""I love you"" and mom would say, ""I love you too"". Slowly she said it less and less. The last time I heard her say it was 3 weeks ago. It hurts me so I know it must hurt him. 
This disease is so cruel.",0,1
15755.16,I am truly sorry for your loss.,1,0
40425.41,"Thank you, thank you, thank you. Yes, about the cheating. Anyone who can just go home from work and just be home without the huge burden, how lucky they are. It drives me crazy every day going home to the hardest part of my life. Yes, about the crying. Thanks for putting the feelings of so many of us into good words. Great thread. I should copy and save! May you find strength, I sure can't.",1,1
49120.3,"Oh, smoky -- I am sending many hugs to you and your dad.  Please be good to yourself.  As faraway said, take time to grieve.  Your loss is so fresh.  At that point, I remember feeling like I physically hurt from the grief.  It was as if I was in a fog.  My heart goes out to you.",1,1
42340.25,"Hi Mary: Welcome, and I too am sorry you have to be on here. I see you have several responses. That is usually what happens when you post. We all jump in with ideas, answers, support, and our love and hugs to help you feel better. Looks like you are getting answers to some of your questions.

I hope you find comfort and information you need on here. I know I have. Joan",1,1
36979.5,"I would not advise genetic testing. If it's familial you would be citing many more examples.
  And if his kids or even he gets testing. I don't know of any scenario where the odds are 100%.
Having the test in one's medical history might impact future possibility or cost of getting health or long term insurance.
  You can suggest your ex, from his library, get a copy of Doraisway and Gwyther, The Alzheimer's Action Plan. It tells what a good diagnosis will consist of. He should settle for nothing less.
  And yes, when we first encounter ALZ, it's not uncommon to see it everywhere.",0,1
28661.16,"dayn2nite wrote:
I'm all for allowing people to age in place as long as the person has a normal thinking process and is able to remain at home safely, is able to keep themselves and the home in a reasonable level of cleanliness, and is eating on a regular basis. 
  Unfortunately, the concept of aging in place leaves much to be desired when the elder has dementia.
  With the coming wave of new dementia patients, I think the rules about incompetency and intervention need to be re-written, because we are going to keep seeing situations like this happen until it is addressed in the legal and health care systems.
Wow, that is heavy - and so true! The rules are desperately in need of review and revision to keep our loved ones safe, particularly from themselves.

RMC is amazing in how she's held up through all of this and I know many of us are praying for a better outcome to this situation.",1,1
13541.21,"This has clearly turned into a somewhat heated discussion and disagreement about the definition of certain words and intentions of certain comments.  I just want to make a comment in the hopes of clarifying things:
I think Sun is making the point that achetylcholinesterase inhibitors (like Aricept) do nothing to prevent the progression of the pathological changes that are the hallmark of Alzheimer's.  Even with Aricept, those beta-amyloid plaques and tangles will continue to build up and more and more neurons will die and the brain tissue will atrophy.  It is my understanding that Aricept will not stop that from happening.
I think Mimi is making the point that drugs like Aricept DO significantly prevent the progression of the MANIFESTATION of Alzheimer's (the effects of the underlying pathology are not seen as soon as they would be if the individual was not taking Aricept).  Thus, drugs like Aricept are said to preserve functional abilities and cognitive capacities and thus extend the quality of life of the individual living with Alzheimer's.
Yes, there is a difference.  Sun, I understand your point.  However, I would argue, that someone without a background in pharmacology or without the ability to understand scientific jargon or without time to wade through scientific literature might take your comment and run with it in a direction perhaps you did not intend.  Someone might take the comment that ""these drugs do NOT prevent the progression of Alzheimer's"" as indicating that there is no benefit to taking them.  
That is where the fear lies.  And that is where the frustration originates.",0,1
26229.9,"My mom was doing this too and no amount of reasoning works.  It seems to be common to have this paranoia.  My mom even thought the dentist bent her partial plate just to be mean.  
  in my mom's case the stage passed but in hindsight i wonder if there is something to reduce the paranoia (anti psychotic drug ) because it can't feel good to them believing that someone is stealing from them...(or being mean and bending their partial plate).  
  What helped a little was me showing my mom the papers which showed where her money was going....she'd understand at the moment but we would be right back to the same thing the next evening...it always happened in the evening when I had little patience.  Mom wasn't accusing me of taking cash but more about where the money in her account was going
  My mother was accusing my sister of taking money (cash) which my mom hid in pockets in her blouses that were in the closet.  It wouldn't surprise me if my sister was taking cash..I will never know for sure. 
Mom also hid her purse, although she only had 20 or 40 dollars in it at a time.  I learned to spy on her to see where she was hiding it for that night so we wouldn't have to spend hours looking for it the next day.  
She also moved all of her cards around every night, then I'd panic if I needed one, it was frustrating.  I made copies of all of the contents of her purse in case she ever really lost it and to show her, see its still there.  it always worked in the present moment but we'd go through the same thing the next night.
     ",0,1
33367.4,"My hubby is in stage 6. Several years ago, with his doctor's approval, I decided not to give him any life-sustaining medications. Of course, all he was taking was a statin drug. Oddly enough, his cholesterol levels are pretty good in spite of that. He doesn't have any serious health problems (aside from AD) like diabetes or heart disease. His late father also had AD plus congestive heart failure. I argued with hubby's brother about continuing the CHF meds, but I got shot down. He did die of CHF in the end. It beat dying from AD, in my opinion. 
I do give my hubby meds which keep him comfortable, but do not extend his life. He takes a drug to prevent gout flares. I REALLY don't want him having a painful gout flare. He also takes two medications for an enlarged prostate. I figure that the ability to pee is a good thing. He takes a small dose of thyroid hormone. Low thyroid isn't good for cognition. He takes meds for nasal allergies. Breathing through your nose is important when trying to sleep. Finally, and most importantly, he takes supplemental digestive enzymes because he has a diagnosis of exocrine pancreatic insufficiency. This means that his pancreas doesn't produce enough digestive enzymes to properly digest his food. Taking the prescription supplements prevents extremely painful bloating, nausea, vomiting, and diarrhea which can last for days.",0,1
2786.2,"A programmable thermostat.   If LO figures out how to change the temperature, then just change it back when they're not looking.",0,1
22795.45,"You know, that is a little fishy......if your brother had used a lawyer that he personally knows. Not that I am saying that it is uncommon or unethical, I am just trying to say that when I got an elder lawyer for my mom to have her Will, DPOA and MPOA written up, one of the questions the lawyer asked is if she has any illnesses and I stated that she was diagnosed with Alzheimer's in 2009. The lawyer was fully understanding, however, required us to have written letter from her neurologist indicating that mom is at this time, able, to make the decisions regarding the paper work that needs to be prepared and that now is the time to do so. 
So I made an appointment to both her primary care doctor and to her neurologist and they both wrote a letter to the lawyer. That way it proved that these legal documents were drawn up under her wishes and not that of someone else's influence. 
P.s.    welcome aboard......I've been reading your posts and I feel for you. 
Shelley",1,1
13627.2,Oh I'm so sorry. Mom broke her ribs from a fall and declined greatly. It's heartbreaking. Mom went to rehab though. Can't your mom do that? It would sure be easier on you because that sounds exhausting. I couldn't do it. Mom weighs 125 and I weigh 107..no way. Glad you have siblings that help you.,1,1
28770.7,"Laughter is a wonderful thing. It has been proven to be good for vital organs and help to increase circulation and peace of mind. We need to laugh as much as possible!!!!
  Mom: Where do I live?
  Me: You live with me, you've been living with me for 10 yrs.
  Mom: (puzzled look on her face and smacking her lips to form words) I guess that should mean something to me, but I can't remember 10 minutes ago, much less 10 years ago!!!!
  We had a good laugh. One of those priceless moments that I write in my journal.",0,1
46100.9,"Good evening, 
  dj okay is right.    Ray gets very upset when the TV is on - especially the weather.   The weatherman looks straight ""out"" of the TV and he thinks he's talking to him.   Sometimes the news bothers him, too.   It seems like comedies are the shows he likes best - and nature shows, too. 
  I know what you all mean about sometimes thinking you just can't do it anymore.   I feel like I'm pulled in so many directions, I feel that way too, sometimes.    I have to watch Ray like a hawk.  He gets into drawers and scatters things.   This evening I saw something white laying by him on the divan and it was one of my white sweaters he's gotten out of my drawer.   When he went to bed I was checking his BS and he had another white one on his stepstool by his bed, all wadded up.    
  We went to the store today and I got all the things to the back door but he brought in one sack of things and took it to his chair.   I'd gotten four little packages of cornbread mix to try out.   He was trying to read, I guess, what was on them or what they were.   Finally got one open and was trying to eat the dry mix.  Sometimes I think it must be like trying to keep an eye on a kid.  The meal mix was in his wastepaper basket by his chair and Prince emptied part of it on the wooden floor.   Now, guess who gets to clean that up? 
  It seems like I just go from one thing to another and back again with no rest in between.  Right now, I think I'm just not up to par because of the flu shot - I'll be all right in the morning.  Postponed my test again - may not have it at all.     Lately, it's been Ray, Barclee, Prince and the dog yesterday plus everything else.    I guess when it rains, it pours.   I'm not really complaining, just venting.  I know there are so many of you that have it much harder than I and I admire you so  much for what you do.  
  Okay, now I've had my vent for the night.  In the morning, I'll go out and sit in the pasture under a tree with the cows and that'll take care of things.   Hope everyone has a good night.    ",1,1
37781.4,"Yes, you're the calm one, because you've been living the nightmare for so long.   The professionals just know the procedures that have to be done, and are afraid that if they don't do them there will be a litigious relative on their doorstep.
I'm with you though, there is no way I'd have scans etc done if mine were at the stage yours is.
Strength to your arm.  Sandra",1,1
40675.3,"It's the little things that mean so much. You've got a heightened awareness of their value and that makes them even more effective. I'm happy for you that you got that bit of time for yourself and are refreshed by it.

It's something I will remember when the time comes, the support from Hospice. It sounds like you've got a supportive one that comes through for you. Hope you can continue to carve out regular time for yourself. I think it's survival!",1,1
44192.13,"I haven't seen galfromiowa in awhile either.  Hope she is doing Ok.
  Teresa99",1,1
33327.2,"I remember your other thread about this. It's great that they stepped up to bat. You did more than your share. I'm glad everything has worked out well. Should you visit? In my opinion, the answer is probably ""no"". I know you would probably like to see him, and he would like to see you, but it would probably bring forth feelings of sadness in the end. You still have contact with them, and that seems important for you. Others might see it differently.",1,1
26024.4,"This is very true. I often feel like I'm in a vicious cycle. If I spend more time meeting Mom's needs, I take care of myself less and as a result I'm grumpy & tired, which affects her. If I neglect Mom's needs to take care of my own, she feels it and she's more irritable. Finding a balance is difficult at times but is very important. Right now I am working on finding a new balance. Mom's needs have increased--she does not need help showering or dressing, but her dementia has progressed in a different manner. Her behaviors and memory are declining, and she is losing more of her judgment skills.  I am having to change and improve my approach to caregiving.
   I got up at 6:30 and did laundry, cleaned the bathroom, did some other housework, showered, and read my Bible. I have allowed myself the luxury of spending time here on these boards but will need to leave in a few minutes to go attend to some of her needs before going to work. Little time is left for myself, but I'm working on it. Mostly that is accomplished in small ways, with brief interludes outside the world of caregiving. Tomorrow night I will be attending my work's Christmas party, which is always fun. My daughter is excited about the opening of The Hobbit and is making plans for us to attend together. Those are ""big"" things in my world. Little things are those that most of do without thinking about, but I find to be small windows of happiness that I no longer take for granted.  Those times, for me, are a stop at Dutch Bros or Starbucks for a holiday drink for which I will pay way too money, or just opening a Christmas card from a friend. 
  My newest gift to myself: the newest edition of The 36 Hour Day. I had an older edition, but found it to be slightly dated so I purchased the newest edition. Last night I sat down and read through the ""Behaviors"" section and felt better after having done so. If anyone doesn't have that book, I highly recommend it. I bought the hard copy, but many of my caregiving media are downloaded to my kindle so I can read on the go, as my husband is doing the driving. I often read something to him and some interesting discussions ensue.
                   ",0,1
20414.7,"I wanted to add one more thing.  For-Profit hospices are a business and they try to save money where they can, and make money in other ways through patients.
  Anybody that would like to know what I mean can look up the current May 2, 2013 lawsuit by the United States against Vitas Hospice (United States of America v. Vitas Hospice).  I think you can also find it on Bloomberg, or Fraudblog, etc.  That's where you can read the full document. 
  Of course they are only allegations, which list many, many alleged violations of Medicare regulations.  This is a fraud (Medicare) based suit, but you will be quite shocked at the allegations therein.  Numerous examples of specific patients and allegedly what happened to them are within the document.  Shocking reading. 
  Deb",0,1
43670.6,"I just did a little research. Now they think these meds help in moderate to severe Alzheimer's. I wouldn't give them so someone who is in the final stages of the disease, but that's me. Just because you can't tell anymore that they are doing anything, it doesn't mean that they aren't helping.",0,1
36312.7,"Deepest condolences
Barbara",1,0
35556.5,It is NOT YOU. Try to take the advice given. Wishing you a wonderful Birthday!!!,1,1
3202.2,Of course Mom doesn’t know to ask. She has dementia and probably has no idea that she is getting agitated. It’s up to the people that care for her to notice her change in mood and make appropriate decisions to dispense the ativan.,0,1
14561.102,"  What happened to the short-sighted circumcisor?  
   He got the sack. 
 ",0,1
43942.16,Have a wonderful time! Did you notify the airport that he was disabled... They will assist and transport him around the airport and help with boarding...he doesn't need to be totally wheelchair bounded but they will transport him in one or in one of their golf cart things.  Seatle is a beautiful airport! The helpers will help with luggage at baggage pick up to.  All part of the free service!   Enjoy!,1,1
41085.7,my LO was on Risperdal because of his paranoia and anxiety. I think it worked ok. It does take awhile to get into their system so don't expect an immediate improvement. Talk to your pharmacist about how long until you will see a change. Good that the doctor wants to check him in a month.,1,1
42631.18,"Katrinka -
  Ray and I have gotten the flu shots every year for years - ever since I had a terrible case that lasted three weeks.   I wouldn't be without having it, however, this year there's a kind going around that isn't included in this year's vaccine.  We've had at least 7 people die in Oklahoma from the flu and almost 300 hospitalized.  I did ask at our VAMC if they had many cases and the nurse said they didn't.
  We also have gotten the pneumonia shot - and now Ray has pneumonia.  Guess they don't always work but I'd be really afraid not to get them.",0,1
17110.5,"Deb - I'm so very sorry for the loss of your father.  Although when I mom died in November I was grateful she was not suffering this disease any longer, it was still heartbreaking - one is glad for a peaceful passing but a parting from the ones we loved is still so painful. Hugs and prayers for you and your family!",1,1
8369.6,"I've been feeling guilty too. I also know I'm codependent.  I am unhappy when my mother is unhappy.  My mother has been at MC for a year now. She often asks to go to my home or my brother's home. She is becoming incontinent and does not sleep at night and has stopped eating.  I have a husband and 2 teenagers who are growing up too fast and a job. But I'm feeling guilty that I didn't bring her home to take care of her myself. To try and get her to eat. To change her pants and keep her company all night. 
But I had an epiphany today. I thought ""what if I was the one who had alzheimers...would I want my adult child to give up their life to care for me if I had the funds for quality care? To steal precious time from their own families?"" The answer is no... I would want them to place me in a caring facility with people who know how to care for me and visit as often as they can.  To be involved and an advocate for me with the MC and the doctors. 
I've been to a lot of counseling regarding my codependency...I cannot make my mother happy.  But I can make sure she has the best care she can afford.  I am fortunate that she can afford it.  The guilt is still there but I will try to remember what I want for my children...I think if my mother were able in mind and body she would want that for me too.",1,1
34552.9,"Yesterday afternoon I decided to take DH and our weekend caregiver for a little car ride, stopping at a Foster Freeze for a treat. At the counter I placed my order: dipped vanilla cones for the caregiver and me, a root beer freeze in a cup for Lance, and a small cone for Henry, our one-year-old Jack Russell terrier. I was pretty optimistic about handling all this, but we had time, and it was very warm out, so ice cream seemed right. Lance can’t feed himself, so the caregiver and I were taking turns sitting in the driver’s seat while he was in the front passenger seat. The drink wasn’t as thick as I’d imagined, so spooning it into his mouth proved more difficult than I’d pictured. Then I tried holding it up to his mouth, but I obviously was not succeeding at this attempt, and before I saw it coming, he took the cup, and threw it across the front of the car leaving a stream of root beer freeze across the dashboard, the inside windshield, and yes, all into the air conditioner vents. Dismayed is a soft word for my reaction but woo-hoo, I calmly wiped up as much as I could, drove home with the air conditioner blowing full blast to hopefully keep the sweet drink from falling down the abyss behind the vents until I got home and used Q-tips to squeeze in, and try to sop as much up as possible, as if one can sop up anything with a Q-tip. Those vents are darn small! 
It seemed like a good idea at the time.",0,1
43850.165,"Twink, Meant to ask about NH.  How cold do you get in the winter?  Here on the west side of the Rockies, winter stays milder than here on the east side.  Warmer winds from the coast I guess.  I assume the bears must hibernate in the winter.  Those black bears can really be pests.  Get so they really aren't afraid of people.
We occasionally get a bear out here.  We have so many apple trees and berries I think they can smell them from the front.  Unfortunately, the grizzlies have also started wandering out onto the plains.  Last year, they killed 50 sheep just 7 miles west of here and have been as far as 150 miles out on the prairie.  The towns of Choteau and Dupuyer, often have grizzlies in their back yards and last week walking down main street at 4AM.  Must have stayed a little late at the bar.
I love the mountains, hope you get to enjoy it for many years to come.  Leanne",1,1
43321.3,"Helen,  I am sorry you feel so much despair.  I wish I could comfort you.  I also feel a hole in my life, but I wouldn't ask my dear Donald to come back and endure another moment of the fear and confusion that had become his life.  I must go on. I'm sure Harold would want you to be happy.  As widows, we all have many decisions to make, and must do what is right for us.  I hope you find your way.
Leanne",1,1
43465.25,"hi, Hhelen,
  those babies are just soooo-- cute. next to my kids( 2 legged ones ) my animals are my greatest blessings.wishing you only good things from here foreward.
  surfergirl",1,1
20338.7,"That's a hard pill to swallow, no matter what comforting words we hear or tell ourselves.  I'm so sorry.  You are a wonderful daughter.",1,1
39301.9,"I am glad to hear from you.  as hard as this is, it seems as though you are doing great.  I know that you may not agree but look what you have accomplished in just a short time.  Retirement, house sold, taking care of your DH and son.  You are strong and awesome.  
Keep posting, and let us know how you are doing.  We miss you when you go away.
Gina",1,1
4440.22,"Please, if you have beliefs OTHER THAN what are expressed by the OP of this thread, START YOUR OWN with your belief system and invite questions.

Why ruin someone's attempt to help others by making mean statements?  If you don't like it, DON'T READ IT.  The other thread is locked for a reason and it's not so you can come in this one and ruin it too.",0,1
17953.2,"Start out by hiring an in-home caregiver company to come in and give you some much needed free time a couple of times per week.  Use this time to look at local facilities for your MIL.  This should cost under $20 per hour.  Setup at least two 4 hour periods during business hours for the caregiver to work.  It should be fairly close to either your house or your husband's office - somewhere you can get to quickly as your husband will be called in from time to time.  
Next communicate with your husband.  Tell him that things are not working out with your MIL in the house and that placement is in her and your best interest and that you intend to go back to work.  Tell him about the great facility you have found for his mother.  Take him for a tour while the caregiver watches your MIL.   Then move her.  The caregiver can even assist you in the move by taking your MIL to lunch while you and your husband get her new room setup at the facility and then driving her to the facility.  ",0,1
25581.15,"I am the sole caregiver for a Stage 6 spouse.  After reading the posts, I am thankful that she has never been on any prescription medication.  As I'm sure you are aware, there is no prescription medication for Alzheimer's.  Whenever the doctors suggest something, it is a simple matter to look it up on the internet, find the side effects, and conclude that the side effects outweigh any possible advantage. For many years my wife has taken 30 supplements a day and physically is in good condition for her 78 years.  When Doctor May Newport came out with her book, I started my wife on coconut oil.  After six months, I am seeing some changes.  She can talk and write words.  We can go out to eat.  I still have not solved the sundowner problem, but we are working on it.",0,1
47706.5,"I do the pill trays and check...don't know why I did not throw them in his mouth. Lesson learned.
  None better yet and a rough night. At one time I was ready to call 911 but could not decide which one of us it would be for. LOL
  He is sleeping...I am pushing fluids and think by this evening there will be some improvement. If not I will probably take him to the hosp. where his Pulmonologist practices.
  No, I do not want to call his Dr. Today is Yom Kippur (sp) and he is out of pocket from yesterday evening until dinner tonight. That is when I will text him. Jeeze...hope I can figure out how to do that. If not I will call. He is also a dear friend so it will be OK and I do know that I can call him earlier if I really need to.
  Sigh
   ",0,1
10238.6,"helping hands, another concern would be that the former neighbor might start to try ""identity fraud"" with your LO, e.g. taking the junk mail from her mail box or home and applying for credit cards in her name.
 He clearly has her current bank info so it wouldn't be much of a step for him to apply for credit, charge stuff to the hilt, then intercept the first bill, change the mailing address and just let the bills pile up.
An eldercare lawyer would be able to advise on ways to ""lock"" your LO's credit history so that nothing can be opened in her name.
I'm a big believer in following ""gut instincts"" and the situations you describe and your expressed concerns tell me you must take extraordinary (and immediate) steps to be sure your LO is not taken advantage of, she's clearly not able to do this for herself.",0,1
